system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
SF_UWashington2	0.6666666666666666	0.06327160493827161	0.11557434813248767	0.10367691380349608	0.0649112309347922	0.07007137171932974	0.6666666666666666	0.06327160493827161	0.11557434813248767	0.10367691380349608	0.0649112309347922	0.07007137171932974	0.6991150442477876	0.06167056986729118	0.11334289813486371	0.10216998191681735	0.06280152629344213	0.0679020651781478
SF_BUPT_PRIS5	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.33076923076923076	0.10254372019077901	0.1565533980582524	0.14290035433411105	0.1328095761485587	0.12510200833570115
SF_UMass_IESL1	0.34652278177458035	0.22299382716049382	0.27136150234741785	0.2410692904075467	0.21387410950832267	0.20656870450680515	0.34652278177458035	0.22299382716049382	0.27136150234741785	0.2410692904075467	0.21387410950832267	0.20656870450680515	0.5285412262156448	0.1966955153422502	0.286697247706422	0.23964597360695372	0.1903413039621562	0.19547989689849704
SF_Stanford2	0.6131221719457014	0.20910493827160495	0.3118527042577676	0.25426031171962454	0.20891098205843558	0.20827868407769592	0.6145124716553289	0.20910493827160495	0.31203223949337944	0.25516447085163196	0.20891098205843558	0.20888145683236736	0.670076726342711	0.2062992125984252	0.3154726068633354	0.25645919599723943	0.208719204460556	0.20981085861346774
KB_SAFT_ISI1	0.5	0.07175925925925926	0.12550607287449392	0.09765349177645745	0.08061927966725323	0.08100671179333022	0.6013513513513513	0.0687789799072643	0.1234396671289875	0.10126582278481017	0.07925121624056232	0.08102003422713988	0.6013513513513513	0.0687789799072643	0.1234396671289875	0.10126582278481017	0.07925121624056232	0.08102003422713988
KB_BBN4	0.3519952352590828	0.45601851851851855	0.3973109243697479	0.3297012725187003	0.3448621703262163	0.3120414508214216	0.47491638795986624	0.4444444444444444	0.45917542441390463	0.34126686453595817	0.34331937962181586	0.3173411696916459	0.5651658767772512	0.39226973684210525	0.4631067961165048	0.33814551670668064	0.3169649054039013	0.30231818782255193
KB_BBN3	0.45315161839863716	0.4104938271604938	0.4307692307692308	0.3251463043271253	0.33123028885244826	0.30024471688836146	0.48175182481751827	0.4080370942812983	0.44184100418410044	0.3344502917144963	0.33004936078501934	0.3046745651257239	0.5860215053763441	0.35855263157894735	0.4448979591836735	0.33055995034437996	0.30208730259682265	0.28781091302315637
SF_MSIIPL_THU4	0.05363984674329502	0.010802469135802469	0.017983301220295442	0.01582278481012658	0.01199948333763885	0.011624903125807275	0.07784431137724551	0.010030864197530864	0.017771701982228296	0.01506931886678723	0.01019116507362439	0.01026413811223939	0.14285714285714285	0.009309542280837859	0.01747997086671522	0.017878787878787876	0.008428571428571433	0.009852813852813861
SF_UWashington1	0.5062034739454094	0.1574074074074074	0.24014125956444968	0.1614293491998678	0.13509758844455172	0.13644672054820078	0.5062034739454094	0.1574074074074074	0.24014125956444968	0.1614293491998678	0.13509758844455172	0.13644672054820078	0.5902777777777778	0.1327088212334114	0.2166985340981517	0.15339741632689197	0.11635995646672705	0.12178313869003812
KB_Stanford1	0.6146341463414634	0.19444444444444445	0.2954279015240328	0.24744897959183706	0.203485742342296	0.2037548628458383	0.6176470588235294	0.19444444444444445	0.29577464788732394	0.24835313872384376	0.203485742342296	0.20435763560050973	0.7008797653958945	0.18818897637795276	0.29671011793916824	0.2512077294685991	0.19493126243372322	0.20087046818603296
SF_UGENT_IBCN2	0.35422602089268757	0.28780864197530864	0.3175819497658578	0.3213978720855089	0.2996707166488238	0.2864886321508026	0.35422602089268757	0.28780864197530864	0.3175819497658578	0.3213978720855089	0.2996707166488238	0.2864886321508026	0.521021021021021	0.27301337529504327	0.35828600929272064	0.33388659261172826	0.2899878183600095	0.28598443813849117
SF_ZJU_DCD_SF1	0.13870541611624834	0.08101851851851852	0.10228933268387724	0.09941660208387144	0.09093615703589306	0.07651500044081076	0.20909090909090908	0.07142857142857142	0.10648148148148147	0.09849737363299743	0.08513410965783633	0.07567870753707534	0.24786324786324787	0.06775700934579439	0.10642201834862386	0.10009191176470596	0.08304993132496963	0.07487699484950548
SF_UWashington4	0.44594594594594594	0.05092592592592592	0.09141274238227146	0.052802893309222394	0.04335550838316502	0.04503587762884879	0.44594594594594594	0.05092592592592592	0.09141274238227146	0.052802893309222394	0.04335550838316502	0.04503587762884879	0.5565217391304348	0.04996096799375488	0.09169054441260746	0.05786618444846288	0.04328459394143895	0.04657361130751773
KB_BBN5	0.4918190567853705	0.3942901234567901	0.4376873661670236	0.31974765471311245	0.30627733434983084	0.2890933662070649	0.5203336809176226	0.3865220759101472	0.4435555555555556	0.32299114594349165	0.30199750005324316	0.2884645828794181	0.616519174041298	0.34375	0.44139387539598735	0.3168817000849498	0.27805069524195153	0.2724413797015553
SF_StaRAI20151	0.18503937007874016	0.036265432098765434	0.06064516129032258	0.041092662611649976	0.050471454404546624	0.03970026357006472	0.1934156378600823	0.036265432098765434	0.06107862248213126	0.041092662611649976	0.050471454404546624	0.03970026357006472	0.5074626865671642	0.0265625	0.05048255382331106	0.04680073126142597	0.04789762340036565	0.044119439366240076
SF_UTAustin1	0.5583524027459954	0.1882716049382716	0.2815926139642239	0.22387051867160362	0.17229296969599642	0.17895541715893368	0.5583524027459954	0.1882716049382716	0.2815926139642239	0.22387051867160362	0.17229296969599642	0.17895541715893368	0.5583524027459954	0.1882716049382716	0.2815926139642239	0.22387051867160362	0.17229296969599642	0.17895541715893368
SF_CIS5	0.1954215522054718	0.2700617283950617	0.22675736961451248	0.23750659934386364	0.27741959718310205	0.2276046108122422	0.302262443438914	0.25972006220839816	0.2793810121288164	0.2534979654089701	0.27420594502497897	0.2379670837261734	0.4349775784753363	0.2360097323600973	0.305993690851735	0.26575939395590376	0.2568411758700661	0.23817054746353922
KB_ICTCAS_OKN3	0.48148148148148145	0.020061728395061727	0.038518518518518514	0.0344656850081805	0.02095751267619881	0.02105012728882531	0.5454545454545454	0.018518518518518517	0.03582089552238806	0.03239903556359254	0.017340876148169884	0.018789729458807223	0.6470588235294118	0.016975308641975308	0.0330827067669173	0.03345388788426764	0.016617548842564087	0.01940111325283113
SF_UMass_IESL4	0.36930091185410335	0.1875	0.24872057318321397	0.24424736219967969	0.2050792013529742	0.2000873833313779	0.39144736842105265	0.1839258114374034	0.25026288117770773	0.24516568422535887	0.2032787113065526	0.20014360857648428	0.5412371134020618	0.16522423288749016	0.25316455696202533	0.2374290611586438	0.18320281465133187	0.18842895120746178
KB_hltcoe1	0.5345911949685535	0.2623456790123457	0.35196687370600416	0.24757091559293445	0.2300227166025317	0.22145183472389507	0.5362776025236593	0.2623456790123457	0.35233160621761656	0.24760320699050634	0.2300227166025317	0.22150206578678439	0.6234817813765182	0.2398753894080997	0.3464566929133858	0.2490640241815648	0.210420293490916	0.21233229100268156
SF_ZJU_DCD_SF2	0.1492776886035313	0.07175925925925926	0.0969254820218864	0.12052441229656409	0.09010000137672726	0.08922529550015991	0.2231404958677686	0.06264501160092807	0.09782608695652173	0.11512959614225429	0.08280651436166807	0.08500627762833916	0.2773722627737226	0.059190031152647975	0.09756097560975609	0.11679359243697478	0.08080970717439713	0.08375451141995269
SF_MSIIPL_THU2	0.2781316348195329	0.10108024691358025	0.1482739105829089	0.10404164350818959	0.10967197551470509	0.0939646746948882	0.27872340425531916	0.10108024691358025	0.14835787089467725	0.10404164350818959	0.10967197551470509	0.0939646746948882	0.3531468531468531	0.07835531419705198	0.12825396825396826	0.09215800865800867	0.08715124967130314	0.07749712497840841
KB_hltcoe5	0.510148849797023	0.2908950617283951	0.3705159705159705	0.2539516075662787	0.24445301923859625	0.23353725245667803	0.5122282608695652	0.2908950617283951	0.37106299212598426	0.25440504472857645	0.24445301923859625	0.23368512780523268	0.6122448979591837	0.2570093457943925	0.36204059243006037	0.2601248382253557	0.22483397433894728	0.22405664052494292
SF_MSIIPL_THU5	0.10330578512396695	0.019290123456790122	0.03250975292587776	0.031344183242917406	0.028964013683724348	0.026621028158098643	0.12962962962962962	0.016216216216216217	0.02882635552505148	0.02868357487922705	0.024427112742330125	0.023796583850931682	0.24390243902439024	0.015515903801396431	0.029175784099197664	0.030000000000000002	0.022697756788665875	0.023060606060606073
