system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
KB_BBN5	0.4751434034416826	0.38348765432098764	0.42442356959863364	0.313765998973676	0.30166257432796123	0.28393399767801036	0.42447418738049714	0.3439194422927963	0.3799743260590501	0.27931747189420114	0.27132658972314894	0.2536306324948283	0.12332695984703633	0.10608552631578948	0.11405835543766578	0.09435675667862492	0.0930541223895655	0.08773140203080362
KB_BBN1	0.47605893186003684	0.39891975308641975	0.4340890008396306	0.3338840380253658	0.32779298182376787	0.3044449157751997	0.47605893186003684	0.39891975308641975	0.4340890008396306	0.3338840380253658	0.32779298182376787	0.3044449157751997	0.11602209944751381	0.10361842105263158	0.10947002606429193	0.08850472507878246	0.09044179850689793	0.08392886761881824
KB_UMass_IESL2	0.21794871794871795	0.2361111111111111	0.22666666666666668	0.1972961383655243	0.20757651493809898	0.18069021742612806	0.2094017094017094	0.22685185185185186	0.21777777777777776	0.1869585856229083	0.200079001164657	0.17259524180642075	0.026353276353276354	0.029110936270653028	0.027663551401869158	0.016204133046990178	0.01769741148144052	0.012783624507876856
SF_CIS5	0.1785132935431362	0.25385802469135804	0.20962089837527872	0.21635378676141287	0.26470823298547386	0.2106906327621724	0.14921323928377644	0.21384136858475894	0.17577500798977308	0.2021858673875035	0.23854595605816076	0.1965790830564953	0.021715526601520086	0.032441200324412	0.026016260162601626	0.026333380366561156	0.04054664136185877	0.02785700031335436
SF_BUPT_PRIS3	0.27414903403863844	0.22993827160493827	0.25010490977759126	0.21516162659923954	0.2537992522071066	0.2052570099310478	0.27138914443422263	0.22762345679012347	0.24758707511540076	0.2097366718071962	0.25018261567907724	0.20103760064834741	0.011059907834101382	0.009538950715421303	0.010243277848911651	0.007367556823092213	0.011569041968316022	0.008063600515826415
SF_MSIIPL_THU1	0.25806451612903225	0.1111111111111111	0.1553398058252427	0.10511200644431154	0.11518628872388828	0.09650892037704194	0.23655913978494625	0.10200927357032458	0.14254859611231102	0.10020730194647862	0.11101565644699354	0.09247221497458037	0.11648745519713262	0.0504266873545384	0.07038440714672442	0.05240850059031878	0.056462325553234625	0.048235507870182784
SF_StaRAI20155	0.07094594594594594	0.016203703703703703	0.02638190954773869	0.015493412554895388	0.02291612847670712	0.01648112787353293	0.07094594594594594	0.016203703703703703	0.02638190954773869	0.015493412554895388	0.02291612847670712	0.01648112787353293	0.0	0.0	0.0	0.0	0.0	0.0
LDC	0.8818443804034583	0.2361111111111111	0.37248934875228246	0.5067811934900546	0.3671515793584977	0.39535812468260867	0.12684365781710916	0.0346494762288477	0.05443037974683545	0.07400611620795107	0.05317740363611922	0.05781722864291675	0.12684365781710916	0.0346494762288477	0.05443037974683545	0.07400611620795107	0.05317740363611922	0.05781722864291675
SF_UGENT_IBCN3	0.3133680555555556	0.2785493827160494	0.2949346405228758	0.29256936886279244	0.289020464179112	0.26526046047519475	0.3133680555555556	0.2785493827160494	0.2949346405228758	0.29256936886279244	0.289020464179112	0.26526046047519475	0.1423611111111111	0.12903225806451613	0.13536937680561287	0.1430751884030649	0.14788320720683013	0.130494115186948
KB_NYU3	0.5480984340044742	0.18904320987654322	0.28112449799196787	0.20213975885712931	0.17220359293486998	0.17122041748873074	0.5413870246085011	0.1867283950617284	0.2776821572002295	0.1967148040650858	0.16677863814282667	0.1657954626966872	0.05145413870246085	0.01795472287275566	0.02662037037037037	0.02108016202261493	0.017515636864642296	0.0169676147976329
SF_IITD_20151	0.5402298850574713	0.036265432098765434	0.06796818510484454	0.058847842934642146	0.05046519183047212	0.04995694480323771	0.14942528735632185	0.010046367851622875	0.018826937002172337	0.014677516576250759	0.012671927228889258	0.012934498693992363	0.14942528735632185	0.010046367851622875	0.018826937002172337	0.014677516576250759	0.012671927228889258	0.012934498693992363
SF_UMass_IESL3	0.19383825417201542	0.2330246913580247	0.21163279607568328	0.1874755453695509	0.22986734958904087	0.17942860822873474	0.17201540436456997	0.20726991492652747	0.18800420904945633	0.16517248861327258	0.20653435153589014	0.15954394841090022	0.03080872913992298	0.03776553894571204	0.033934252386002124	0.029100587483316277	0.042292350853859524	0.02987475511772918
KB_Stanford1	0.5861244019138756	0.18904320987654322	0.28588098016336055	0.23904819311690903	0.19765052714665446	0.19672407466676806	0.5526315789473685	0.17824074074074073	0.26954492415402564	0.22421567783231441	0.18703481517232437	0.18514472909103905	0.27751196172248804	0.09133858267716535	0.13744075829383887	0.11333318955601555	0.09918939795973636	0.09374519411276365
SF_Stanford1	0.5286532951289399	0.2847222222222222	0.37011033099297896	0.2844406960772449	0.2624894214428363	0.249109588936722	0.5229226361031518	0.2816358024691358	0.36609829488465395	0.2806063356110738	0.25864674513180524	0.24527550653432925	0.37733142037302725	0.20708661417322835	0.2674123029994916	0.20610688731677929	0.1907437972227354	0.18396920839594466
KB_NYU2	0.5265306122448979	0.19907407407407407	0.2889137737961926	0.2074840177728168	0.18115555116350085	0.17622496222537956	0.5265306122448979	0.19907407407407407	0.2889137737961926	0.2074840177728168	0.18115555116350085	0.17622496222537956	0.053061224489795916	0.02029664324746292	0.02936194240542067	0.024032378582426468	0.021584352958674845	0.020518494297879462
SF_StaRAI20153	0.07413509060955518	0.034722222222222224	0.04729374671571203	0.029280826702414293	0.0484048049599587	0.029641510740378782	0.07248764415156507	0.033950617283950615	0.046242774566473986	0.027472508438399827	0.046596486695944184	0.027833192476364305	0.003316749585406302	0.0015625	0.0021242697822623476	0.00040625634775543385	0.0036563071297989022	0.0007312614259597808
SF_MSIIPL_THU2	0.25748502994011974	0.09953703703703703	0.1435726210350584	0.10179690211335779	0.1090189716971442	0.09214183349325741	0.25149700598802394	0.09722222222222222	0.14023372287145242	0.09795422580232707	0.10649486078695754	0.08927866290856787	0.11776447105788423	0.045771916214119475	0.0659217877094972	0.048697756788665884	0.05191687100778006	0.04425006906656216
KB_UFV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SF_CIS4	0.2944206008583691	0.2646604938271605	0.2787484762291751	0.24869858982934748	0.2845152638594266	0.2387802944976039	0.2927038626609442	0.2631172839506173	0.2771231206826494	0.24761359887093884	0.2825562524067443	0.23741035641880487	0.03865979381443299	0.0364963503649635	0.03754693366708386	0.030966235857540197	0.042949160340464705	0.033071265817568474
